metric_id,country_id,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,hiv_aids,schooling
2730,2730,2007,81.7,63,0,0,0.1,15.3
2731,2731,2008,79.1,62,0,0,0.1,13.7
2732,2732,2005,81,62,0,0,0.1,17.9
2733,2733,2014,78.2,62,0,0,0.1,12.7
2734,2734,2010,83,62,0,0,0.1,14.6
2735,2735,2013,81.5,62,0,0,0.1,17.5
2736,2736,2009,81.7,62,0,0,0.1,14.4
2737,2737,2009,81.4,62,0,0,0.1,15.8
2738,2738,2008,81.1,62,0,0,0.1,15.7
2739,2739,2006,81.1,61,0,0,0.1,18.1
2740,2740,2015,78.5,61,0,0,0.1,12.7
2741,2741,2014,81.6,61,0,0,0.1,17.7
2742,2742,2012,81.3,61,0,0,0.1,17.6
2743,2743,2010,82,61,0,0,0.1,14.5
2744,2744,2010,79.5,59,0,0,0.1,14.6
2745,2745,2007,81.3,59,0,0,0.1,18.2
2746,2746,2011,87,59,0,0,0.1,14.8
2747,2747,2015,81.8,59,0,0,0.1,17.7
2748,2748,2012,82.5,59,0,0,0.1,15.4
2749,2749,2008,81.4,58,0,0,0.1,18.2
2750,2750,2015,82.5,58,0,1,0.1,16
2751,2751,2012,81,58,0,0,0.1,14.1
2752,2752,2011,81.7,58,0,0,0.1,16
2753,2753,2010,81.5,58,0,0,0.1,15.8
2754,2754,2011,79.7,57,0,0,0.1,13.8
2755,2755,2013,81.1,57,0,0,0.1,14.2
2756,2756,2013,82.7,57,0,0,0.1,15.4
2757,2757,2013,81.9,57,0,0,0.1,15.8
2758,2758,2012,81.7,57,0,0,0.1,15.8
2759,2759,2010,82.3,57,0,0,0.1,15.4
2760,2760,2012,80,56,0,0,0.1,13.8
2761,2761,2014,82.9,56,0,0,0.1,15.4
2762,2762,2009,81.6,55,0,0,0.1,18.4
2763,2763,2014,81.4,55,0,0,0.1,14.3
2764,2764,2015,83.1,55,0,0,0.1,15.4
2765,2765,2011,82.6,55,0,0,0.1,15.6
2766,2766,2013,81,54,0,0,0.1,13.8
2767,2767,2015,81.7,54,0,0,0.1,14.6
2768,2768,2014,82.3,54,0,0,0.1,15.8
2769,2769,2012,82.7,54,0,0,0.1,15.7
2770,2770,2014,83,53,0,0,0.1,14
2771,2771,2010,81.8,53,0,0,0.1,18.4
2772,2772,2015,82.4,53,0,0,0.1,15.9
2773,2773,2015,85,52,0,0,0.1,14.3
2774,2774,2013,83,52,0,0,0.1,15.8
2775,2775,2011,82.1,51,0,0,0.1,18.6
2776,2776,2014,83.2,51,0,0,0.1,15.9
2777,2777,2015,82.7,49,0,0,0.1,19
2778,2778,2014,82.5,49,0,0,0.1,19
2779,2779,2015,83.4,49,0,0,0.1,16
2780,2780,2007,68.6,29,0,0,0.1,14.2
2781,2781,2003,78,29,0,0,0.1,15.2
2782,2782,2004,67.1,29,0,0,0.1,8.1
2783,2783,2009,65.2,28,0,0,0.1,11.9
2784,2784,2010,65.3,27,0,0,0.1,11.9
2785,2785,2008,68.7,26,0,0,0.1,14.3
2786,2786,2011,65.5,26,0,0,0.1,11.9
2787,2787,2004,71,26,0,0,0.1,15.5
2788,2788,2005,68.9,25,0,0,0.6,11.3
2789,2789,2012,65.7,24,0,0,0.1,11.9
2790,2790,2007,72,24,0,0,0.1,16.4
2791,2791,2004,71.6,24,0,0,0.1,16.3
2792,2792,2010,66.2,24,0,0,0.5,10.6
2793,2793,2005,67.4,24,0,0,0.1,8.3
2794,2794,2013,71.7,23,0,1,0.1,15.7
2795,2795,2009,68.9,23,0,0,0.1,14.5
2796,2796,2003,68,22,0,0,0.1,13.3
2797,2797,2002,67.9,22,0,0,0.1,13.3
2798,2798,2012,65.8,22,0,1,0.3,10.6
2799,2799,2013,65.8,22,0,0,0.1,11.9
2800,2800,2003,71.6,22,0,0,0.1,15.8
2801,2801,2002,71.4,22,0,0,0.1,15.3
2802,2802,2006,64.7,22,0,0,1.2,10.2
2803,2803,2002,66.5,22,0,0,0.1,7.3
2804,2804,2007,69.5,22,0,0,0.8,11.7
2805,2805,2003,68.4,21,0,0,1.5,12.2
2806,2806,2001,68.2,21,0,0,0.4,11.8
2807,2807,2008,65.1,21,0,0,0.1,11.6
2808,2808,2001,71.2,21,0,0,0.1,14.7
2809,2809,2002,66.2,21,0,0,0.1,10.2
2810,2810,2009,65.8,21,0,0,0.9,10.1
2811,2811,2002,73.1,19,0,0,0.1,12.1
2812,2812,2009,74.6,19,0,0,0.1,15.5
2813,2813,2001,74.7,19,0,0,0.1,13.4
2814,2814,2009,76.3,19,0,0,0.1,14.2
2815,2815,2006,76.5,19,0,0,0.1,0
2816,2816,2014,69.7,19,0,0,0.1,15.2
2817,2817,2013,75.8,19,0,0,0.1,15.1
2818,2818,2015,67.5,19,0,0,0.2,11.2
2819,2819,2015,76.7,19,0,0,0.1,15
2820,2820,2010,73,19,0,0,0.5,12.3
2821,2821,2004,69.4,19,0,0,1,12.2
2822,2822,2013,69.8,18,0,0,0.2,12.9
2823,2823,2010,72.8,18,0,0,0.1,16
2824,2824,2011,72.8,18,0,0,0.1,16.7
2825,2825,2003,67.5,18,0,0,0.1,10.4
2826,2826,2000,72,18,0,0,0.1,12.1
2827,2827,2010,72.4,18,0,0,0.1,13.2
2828,2828,2010,74.7,18,0,0,0.1,13
2829,2829,2000,69,18,0,0,0.1,9.6
2830,2830,2007,76.8,17,0,0,0.1,0
2831,2831,2014,75.9,17,0,0,0.1,15.1
2832,2832,2007,71.9,17,0,0,0.3,13.3
2833,2833,2014,73,17,0,0,0.1,13.2
2834,2834,2006,78.1,17,0,0,0.1,16.7
2835,2835,2011,74.9,17,0,0,0.1,12.9
2836,2836,2015,71.2,17,0,0,0.3,12.7
2837,2837,2014,75.4,16,0,0,0.1,12.6
2838,2838,2010,74.7,16,0,0,0.1,15.8
2839,2839,2007,75.4,16,0,0,0.1,12.9
2840,2840,2000,74.4,16,0,0,0.1,13.4
2841,2841,2010,76.6,16,0,0,0.1,14.2
2842,2842,2008,77,16,0,0,0.1,0
2843,2843,2004,73.4,16,0,0,0.1,12.2
2844,2844,2015,76.1,16,0,0,0.1,15.1
2845,2845,2005,73.1,16,0,0,0.2,12.2
2846,2846,2011,72.7,16,0,0,0.1,13.3
2847,2847,2005,71.6,16,0,0,0.1,12.6
2848,2848,2000,77.5,15,0,0,0.1,17.3
2849,2849,2011,72.9,15,0,0,0.1,15.8
2850,2850,2011,74.8,15,0,1,0.1,15.4
2851,2851,2003,77.3,15,0,1,0.1,15.8
2852,2852,2012,75.1,15,0,0,0.1,12.9
2853,2853,2005,72.3,15,0,0,0.1,14.6
2854,2854,2009,75.4,14,0,0,0.1,14.2
2855,2855,2011,74.9,14,0,0,0.1,15.5
2856,2856,2004,71.4,14,0,0,0.8,11.1
2857,2857,2012,77.1,14,0,0,0.1,14.6
2858,2858,2011,77,14,0,0,0.1,14.5
2859,2859,2002,77,14,0,0,0.1,16.6
2860,2860,2007,74.4,14,0,0,0.1,14.5
2861,2861,2005,77.5,14,0,0,0.1,16.3
2862,2862,2013,75.3,14,0,0,0.1,12.9
2863,2863,2011,72.9,14,0,0,0.1,14.4
2864,2864,2015,76.4,13,0,0,0.2,13.9
2865,2865,2006,73.8,13,0,0,0.1,13.2
2866,2866,2015,72,13,0,0,0.1,10.8
2867,2867,2012,75.1,12,0,0,0.1,15.3
2868,2868,2005,75,12,0,0,0.1,12.5
2869,2869,2003,75.2,12,0,0,0.1,12.1
2870,2870,2013,72.8,12,0,0,0.2,13.6
2871,2871,2009,77.1,12,0,0,0.1,0
2872,2872,2002,75.3,12,0,0,0.1,0
2873,2873,2001,77,12,0,0,0.1,16.2
2874,2874,2000,76.9,12,0,0,0.1,16.5
2875,2875,2004,78.7,12,0,0,0.1,18.3
2876,2876,2007,78.3,12,0,0,0.1,16.8
2877,2877,2015,75.7,12,0,0,0.1,12.9
2878,2878,2014,75.5,12,0,0,0.1,12.9
2879,2879,2007,73.5,12,0,0,0.1,12.2
2880,2880,2005,73.6,12,0,0,0.1,11.9
2881,2881,2004,73.5,12,0,0,0.1,11.9
2882,2882,2013,75.2,11,0,0,0.1,15.3
2883,2883,2002,75.4,11,0,0,0.1,11.9
2884,2884,2003,77.3,11,0,0,0.1,16.3
2885,2885,2005,78.9,11,0,0,0.1,17.1
2886,2886,2012,75.6,11,0,0,0.1,15.1
2887,2887,2005,77.7,11,0,1,0.1,15.4
2888,2888,2002,78.7,9,0,0,0.1,16.1
2889,2889,2001,74.7,9,0,0,0.1,13.3
2890,2890,2013,77,9,0,0,0.1,14.2
2891,2891,2013,78.2,9,0,0,0.1,0
2892,2892,2005,73.6,9,0,1,0.1,14.2
2893,2893,2005,78.8,9,0,0,0.1,13.5
2894,2894,2009,79.3,9,0,0,0.1,16
2895,2895,2009,79.1,9,0,0,0.1,16.9
2896,2896,2014,77.5,8,0,1,0.1,14.2
2897,2897,2007,81,8,0,0,0.1,15.2
2898,2898,2011,83,8,0,1,0.1,16.1
2899,2899,2014,77.6,8,0,0,0.1,15
2900,2900,2007,79.4,8,0,0,0.1,16.4
2901,2901,2008,80,8,0,0,0.1,13.5
2902,2902,2000,77.5,8,0,0,0.1,13.8
2903,2903,2012,88,7,0,0,0.1,15.7
2904,2904,2014,76.8,7,0,0,0.1,14.5
2905,2905,2013,76.7,7,0,0,0.1,14.5
2906,2906,2000,78.1,7,0,0,0.1,12.5
2907,2907,2002,84,7,0,0,0.1,17.2
2908,2908,2011,84,7,0,0,0.1,18.5
2909,2909,2012,81.1,7,0,0,0.1,13.9
2910,2910,2012,81.1,7,0,0,0.1,19.5
2911,2911,2006,84,7,0,0,0.1,17.5
2912,2912,2013,77.9,7,0,0,0.1,13.4
2913,2913,2004,83,7,0,0,0.1,16
2914,2914,2009,79.3,6,0,0,0.1,14.1
2915,2915,2011,82.2,6,0,0,0.1,15.2
2916,2916,2009,82.1,6,0,0,0.1,15.3
2917,2917,2008,82,6,0,0,0.1,15.3
2918,2918,2013,82.4,5,0,0,0.1,19
2919,2919,2012,82.5,5,0,0,0.1,18.7
2920,2920,2010,69.1,2,0,0,0.1,14.6
2921,2921,2014,66.1,2,0,0,0.1,11.9
2922,2922,2000,71.6,2,0,0,0.1,14
2923,2923,2007,67.6,2,0,0,0.1,9
2924,2924,2006,67.6,2,0,0,0.1,8.4
2925,2925,2014,75.4,1,0,0,0.1,15.3
2926,2926,2006,75.7,1,0,0,0.1,12.7
2927,2927,2007,76,1,0,0,0.1,14.3
2928,2928,2001,78,1,0,0,0.1,17.7
2929,2929,2013,0,0,0,0,0.1,0
2930,2930,2013,0,0,0,0,0.1,12.7
2931,2931,2013,0,0,0,0,0.1,0
2932,2932,2013,0,0,0,0,0.1,0
2933,2933,2013,0,0,0,0,0.1,9.6
2934,2934,2013,0,0,0,0,0.1,0
2935,2935,2013,0,0,0,0,0.1,14.2
2936,2936,2013,0,0,0,0,0.1,13.4
2937,2937,2013,0,0,0,0,0.1,15.1
2938,2938,2013,0,0,0,0,0.1,0
