factor_id,metric_id,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,polio,total_expenditure,diphtheria,gdp,population,income_composition_resources
1021,1021,5.09,205.8078833,0,416,25.1,79,6.18,78,1834.29,1933596,0.556
1022,1022,6.21,512.5887995,93,1,33.7,96,4.71,96,5714.48,1914414,0.63
1023,1023,5.73,35.80978512,0,469,24.5,8,6.11,79,258.00,1899257,0.559
1024,1024,10.22,665.7356115,97,40,61.9,98,1.17,98,4438.24,1895586,0.878
1025,1025,7.53,2163.043414,96,1,66,99,8.8,99,21673.78,1892413,0.862
1026,1026,0.68,38.41870375,82,2,16.3,83,5.11,85,292.16,1888268,0.478
1027,1027,1.3,585.8776761,97,48,58.3,97,7.18,97,4137.55,1886668,0.717
1028,1028,2.86,38.57187011,0,217,25.4,78,7.53,78,437.82,1885955,0.443
1029,1029,6.45,76.31867911,93,6,33.2,96,4.93,96,5374.55,1884238,0.61
1030,1030,0.01,715.2816939,7,33,35.8,68,3.44,7,9692.16,1875713,0.687
1031,1031,3.1,29.86616464,0,660,24.9,82,6.92,83,474.82,1868699,0.445
1032,1032,1.14,47.17250718,0,7375,16.5,69,6.16,7,277.65,1867687,0.291
1033,1033,8.62,1403.022211,9,12,58,9,8.47,91,12538.18,1862132,0.801
1034,1034,6.37,629.8425643,92,5,32.7,96,5.62,96,5351.25,1855852,0.593
1035,1035,2.61,46.83027463,0,16997,17.1,86,6.56,85,378.27,1824125,0.424
1036,1036,3.49,35.93349121,0,1196,16.8,4,4.41,4,779.47,1823369,0.406
1037,1037,0,38.3382324,0,1952,0,64,2.77,59,958.46,1818258,0.419
1038,1038,8.86,154.8758879,79,122,35.2,77,3.98,79,9679.74,1817271,0.678
1039,1039,7,140.9824766,92,1,45.3,99,7.13,99,2819.65,1815121,0.692
1040,1040,0,0,91,99,19.4,91,,91,615.59,1811624,0.399
1041,1041,10.05,671.9376566,97,33,61.6,98,1.39,98,4488.56,1796493,0.876
1042,1042,0.01,9.774676411,98,75,19.5,98,7.68,98,678.80,1788853,0.475
1043,1043,0.93,10.21129783,82,189,46.8,84,4.48,81,148.85,1786638,0.61
1044,1044,0.81,23.72796328,71,35558,15.4,74,4.89,78,245.12,1782997,0.466
1045,1045,6.41,6.3300072,88,7,31.1,97,6.47,97,355.62,1779953,0.558
1046,1046,7.13,149.4802091,91,1,44.5,99,7.19,98,3146.95,1777567,0.685
1047,1047,4.64,88.97040214,88,375,18.2,89,5.91,88,699.45,1772723,0.392
1048,1048,0.01,59.48744893,91,3,19.2,87,11.38,91,354.73,1768838,0.466
1049,1049,0.01,263.2111031,49,6855,24.7,49,3.67,49,3221.68,1764652,0.521
1050,1050,0.15,32.22493445,75,771,17.7,4,6.66,75,375.58,1764636,0.323
1051,1051,1.29,623.2120325,98,11,57.4,98,7.15,98,4256.91,1761467,0.714
1052,1052,0,0,88,0,19.6,88,,88,362.66,1757367,0.473
1053,1053,8.3,805.3925284,82,2,34.6,8,3.13,82,9774.18,1756817,0.669
1054,1054,0.04,0.66751505,82,4321,21.9,82,3.2,82,14.14,1756182,0.521
1055,1055,5.48,306.9527349,87,1,3.5,97,5.73,97,3128.98,1754935,0.56
1056,1056,0,0,64,215,23.8,66,,64,729.73,1746795,0.438
1057,1057,5.03,73.03276195,79,605,23.3,79,4.75,8,952.19,1742795,0.456
1058,1058,6.76,2260.777642,9,0,61.8,9,7.24,9,15431.93,1739746,0.826
1059,1059,6.48,26.4072659,99,73,51.4,98,4.3,98,1389.86,1735275,0.782
1060,1060,0.01,50.06053544,87,1,25.6,87,5.59,87,642.63,1725744,0.419
1061,1061,4.71,7.177302132,0,358,22.8,72,4.73,73,93.21,1695981,0.455
1062,1062,4.58,53.70597428,0,1448,21.8,66,4.86,66,676.40,1684886,0.452
1063,1063,8.68,1475.030397,51,2632,61,97,11.4,97,51574.49,1684432,0.922
1064,1064,0.01,8.20063742,87,0,25,87,6.14,87,61.57,1681495,0.415
1065,1065,0.03,0.697215581,78,863,21.3,7,2.94,71,16.64,1674958,0.514
1066,1066,8.96,1047.370244,2,51,59.9,97,1.53,97,5354.65,1669374,0.911
1067,1067,9.23,96.8585885,0,15,58.6,97,1.29,97,519.35,1653388,0.906
1068,1068,1.85,15.88149254,0,2219,15.4,3,2.79,28,555.30,1644924,0.382
1069,1069,1.41,81.7274712,79,146,43.9,86,4.92,84,1177.63,1641848,0.588
1070,1070,1.28,64.85616718,98,1,56.5,98,6.54,98,414.15,1639931,0.71
1071,1071,0.01,0.948526366,87,0,24.3,87,5.96,87,67.75,1638139,0.416
1072,1072,9.79,8344.010392,0,1,56.5,96,9.36,96,44453.97,1634611,0.893
1073,1073,1.05,42.56331585,0,9357,14.3,6,5.17,6,278.56,1626932,0.456
1074,1074,9.56,4472.6114,0,4,54.2,98,8.46,98,35245.16,1622532,0.881
1075,1075,7.57,954.9644887,0,0,57.4,92,6.69,91,7615.35,1614764,0.79
1076,1076,0,0,97,240,18.3,97,,97,121.16,1612886,0.575
1077,1077,3.57,40.45367358,86,0,23.7,85,5.46,86,692.70,1596154,0.41
1078,1078,3.82,79.11626341,83,0,53.5,84,9.16,83,6432.22,1593112,0.737
1079,1079,8.64,52.31086276,79,0,33,74,3.43,76,763.66,1586754,0.652
1080,1080,1.16,35.66125056,0,35256,13.9,58,5.8,57,245.94,1576686,0
1081,1081,0,0,82,55,25.7,78,,82,783.95,1575952,0.481
1082,1082,0.01,5.103249438,48,0,48.8,55,7.56,48,83.11,1572466,0.487
1083,1083,12.03,337.1023516,96,3,57.3,96,1.42,96,2363.97,1568247,0.809
1084,1084,4.55,90.46018236,91,2511,16.6,9,7.17,91,575.45,1565217,0.365
1085,1085,4.88,781.2062828,98,44,54.9,98,6.2,98,6752.00,1564453,0.708
1086,1086,0.01,196.6675768,86,9,22.8,78,4.99,86,1738.88,1562974,0.57
1087,1087,12.35,3652.869332,97,1,56.5,97,9.9,97,24815.69,1558177,0.804
1088,1088,0.18,24.84763562,57,264,2.3,6,3.85,57,436.69,1556524,0.376
1089,1089,0.61,101.8113996,66,24,21.3,72,6.59,66,835.89,1554989,0.404
1090,1090,10.98,5579.199083,94,15,6.6,99,9.17,98,38852.36,1547958,0.865
1091,1091,0.01,53.26400378,97,718,14.6,97,2.91,97,681.13,1545478,0.523
1092,1092,12.57,333.3569124,97,0,55.7,96,9.62,97,2278.58,1542964,0.797
1093,1093,8.75,11.05422474,82,3,32.4,81,2.54,82,194.27,1536411,0.651
1094,1094,0.93,19.26615743,0,38835,11.4,57,4.26,58,438.86,1535912,0.489
1095,1095,9.3,105.5910629,41,9960,21,6,4,53,1383.89,1534739,0.481
1096,1096,2.62,45.61688038,0,30930,16.8,85,7.16,85,341.96,1531221,0.418
1097,1097,0,0,81,0,58.9,87,,85,6468.47,1528394,0.718
1098,1098,2.02,484.7187892,96,0,48.6,94,6.33,96,3299.65,1527156,0.616
1099,1099,0.01,8.758214538,83,0,18.2,66,5.93,83,128.42,1522692,0.546
1100,1100,13.11,2884.020194,97,0,54.9,97,9.67,97,19821.44,1522288,0.793
1101,1101,1.4,585.6307861,99,1,55.6,99,6.18,99,4129.98,1521834,0.706
1102,1102,2.55,47.12969266,8,0,22.5,78,6.81,8,544.22,1517448,0.401
1103,1103,1.08,9.728005297,93,118712,17.6,86,1.5,93,458.87,1516795,0.43
1104,1104,2.41,20.62306285,79,35,22.3,74,4.99,79,185.79,1515321,0.565
1105,1105,11.96,331.457035,98,23,59.5,98,9.74,98,2577.43,1514844,0.824
1106,1106,6.94,351.8603267,94,16118,46.3,99,4.7,98,3771.28,1514729,0.737
1107,1107,4.55,81.14304705,92,54118,16.1,91,7.41,92,552.75,1514199,0.356
1108,1108,6.55,33.91660183,99,2204,45.8,99,3.95,82,2874.29,1512985,0.725
1109,1109,3.95,367.9285652,9,0,5.7,88,5.9,91,4657.32,1493469,0.703
1110,1110,9.02,545.4389573,75,0,31.9,78,2.86,81,8352.82,1489193,0.645
1111,1111,5.21,53.30858081,9,9696,29.4,89,5.37,89,713.64,1486317,0.436
1112,1112,13.45,276.0999798,94,5,53.3,95,9.84,95,1845.59,1483861,0.792
1113,1113,12.27,5068.214488,77,26,6.2,97,9.24,97,36967.28,1478617,0.861
1114,1114,0.01,24.23455671,63,4740,17.9,69,2.61,67,563.59,1477341,0.465
1115,1115,6.09,92.60233636,97,0,3.3,95,6.69,95,955.65,1471826,0.464
1116,1116,1.16,7.915071248,93,21,17.3,93,1.18,93,42.74,1471462,0.415
1117,1117,0.59,84.63438925,71,2939,2.2,77,6.85,73,697.15,1466597,0.385
1118,1118,2.14,443.3248254,94,0,47.2,94,6.64,94,2825.52,1463417,0.602
1119,1119,14.21,2283.891796,94,8,52.5,96,9.54,99,15772.73,1458821,0.789
1120,1120,10,2698.01817,98,1,6.2,98,9.55,98,21618.74,1457295,0.827
1121,1121,0.01,42.3304549,86,6192,13,95,2.8,94,494.51,1453684,0.506
1122,1122,10.87,266.5416917,81,580,54.5,97,5.99,97,2375.59,1453646,0.727
1123,1123,0,0,97,843,6.5,97,,97,9329.30,1449687,0.805
1124,1124,0,0,0,1256,0,66,,61,176.97,1448857,0.429
1125,1125,11.5,46.51559476,96,2444,55,98,5.19,97,412.37,1446754,0.741
1126,1126,2.98,31.06932595,0,1,21.3,76,6.1,74,481.69,1445958,0.394
1127,1127,8.01,40.53719812,52,90,31.4,44,2.88,45,727.78,1444844,0.646
1128,1128,4.77,12.1859723,97,0,54.1,98,5.52,97,716.82,1435568,0.703
1129,1129,5.68,4.989712322,68,0,47.7,67,8.1,68,81.27,1431776,0.483
1130,1130,2.14,445.4423371,92,0,46.5,92,6.79,92,2635.75,1431628,0.596
1131,1131,12.19,11.02617159,98,173,56.1,98,5.38,98,911.25,1428588,0.761
1132,1132,3.63,19.60467787,94,0,48.6,95,5.94,96,359.72,1425453,0.696
1133,1133,4.58,73.92730583,89,12,15.1,93,6.63,89,475.11,1425221,0.334
1134,1134,0.41,62.67225971,0,1594,15.7,49,3.32,4,712.18,1421597,0.303
1135,1135,12.05,5160.508378,64,61,59.8,96,9.32,95,35589.71,1421137,0.88
1136,1136,12,1904.00231,82,8,51.7,96,9.15,98,12882.29,1419631,0.788
1137,1137,0.11,43.42193066,0,59,15.7,52,7.39,51,258.46,1413264,0.286
1138,1138,3.22,21.53374936,0,0,2.7,74,5.87,71,418.94,1412669,0.388
1139,1139,0.01,5.34809451,0,9,54,93,5.28,93,47.33,1396985,0.764
1140,1140,0.36,49.73511396,0,18184,18.3,6,5.6,6,513.26,1396861,0.397
1141,1141,3.52,19.13983284,96,0,47.9,92,5.86,96,335.79,1396748,0.693
1142,1142,0,0,87,90387,18.7,86,,87,1613.19,1395398,0.615
1143,1143,0.01,88.62945822,0,0,54.3,94,4.85,94,4498.96,1388115,0.781
1144,1144,1.18,4.269511381,87,143,16.6,88,9.31,87,32.22,1384969,0.387
1145,1145,2.12,153.6783754,87,140,19.7,9,4.87,87,1369.68,1382517,0.504
1146,1146,4.64,1.040021112,73,853,29,69,6.26,73,65.82,1381599,0.419
1147,1147,11.28,507.306164,64,44,59.4,96,9.3,95,3743.96,1376133,0.878
1148,1148,0.28,10.20659464,91,46,22.7,83,4.31,91,136.45,1373513,0.463
1149,1149,0.55,81.8405007,74,2,19,76,6.97,74,595.64,1367566,0.363
1150,1150,0.01,0.397228764,0,3484,11.2,83,2.59,83,4.61,1366667,0.476
1151,1151,1.38,8.38611924,0,352,13.5,86,6.43,85,48.62,1363377,0.458
1152,1152,12.22,1657.328352,7,0,5.9,96,9.1,97,11729.15,1362722,0.782
1153,1153,3.65,16.37920405,88,0,46.5,9,6.22,88,278.56,1359647,0.682
1154,1154,15.52,153.5045263,95,2,55.5,96,5.2,96,1338.31,1354775,0.812
1155,1155,6.94,1578.872339,92,0,46,94,5.93,92,19325.24,1354493,0.778
1156,1156,6.71,167.2657906,92,0,45,94,5.98,92,1967.83,1348248,0.773
1157,1157,4.88,8.769989329,0,253,14.2,94,6.87,82,47.00,1342193,0
1158,1158,0.01,3.395069781,0,4414,1.8,85,2.47,85,42.60,1341716,0.468
1159,1159,6.7,1486.236406,92,0,44,91,5.78,92,19152.53,1341588,0.772
1160,1160,1.04,5.670640102,93,184,15.9,94,8.2,93,28.37,1339711,0.371
1161,1161,6.5,144.9850711,9,0,43,91,5.6,9,1953.98,1334788,0.774
1162,1162,15.04,1717.088711,95,0,57.1,95,6.93,95,14726.32,1334515,0.836
1163,1163,3.88,29.81456607,72,242,28.2,73,4.47,73,397.00,1332999,0.414
1164,1164,11.29,320.3177664,6,0,59,96,8.46,95,2552.33,1332785,0.875
1165,1165,14.97,1802.017593,94,0,57.6,94,6.25,94,14638.65,1331475,0.833
1166,1166,3.69,18.26183281,82,0,45.8,97,6.46,87,244.47,1328961,0.679
1167,1167,6.47,352.232365,0,0,29.8,44,3.48,45,4892.12,1328146,0.638
1168,1168,0.01,2146.945741,94,7,58,93,5.83,93,17454.84,1327439,0.838
1169,1169,4.27,39.22509728,95,131441,26.5,99,4.59,97,3471.25,1324655,0.672
1170,1170,0.21,19.68510257,57,89,19.8,59,3.21,6,437.45,1323142,0.371
1171,1171,0.53,67.70920683,9,128,18.5,79,6.56,78,521.64,1322764,0.35
1172,1172,0.01,2263.103797,94,4,58.5,94,6.36,94,17421.89,1322696,0.85
1173,1173,6.37,128.0896289,9,0,41.1,9,6.47,9,1458.88,1321618,0.773
1174,1174,0.01,261.2914808,93,2,59,94,6.48,94,1929.77,1317997,0.856
1175,1175,3.88,312.6624819,92,109023,25.7,94,4.32,93,2695.37,1317885,0.659
1176,1176,6.41,1902.693048,9,0,4.2,91,4.4,9,21188.12,1315372,0.767
1177,1177,0.01,2700.07305,93,0,59.4,93,6.38,93,19941.46,1314545,0.86
1178,1178,0.11,20.86118432,0,63057,15,45,6.61,43,232.57,1312712,0.27
1179,1179,6.12,1187.949491,95,0,37.6,95,5.31,95,12323.13,1296934,0.745
1180,1180,2.47,24.65761755,0,298,18.5,61,5.84,57,321.48,1293523,0
1181,1181,0,0,54,243,23.3,42,,54,554.49,1291533,0.414
1182,1182,11.89,167.3280168,58,45,5.1,96,9.14,96,1152.40,1289898,0.777
1183,1183,0.01,90.12206791,78,786,25.2,74,4.59,78,943.69,1286712,0.475
1184,1184,5.29,112.696486,99,0,61.5,99,6.21,99,982.53,1282837,0.748
1185,1185,5.93,97.52211538,8,0,56.8,82,4.12,83,627.56,1281296,0.709
1186,1186,5.12,72.03911741,5,0,35.2,96,5,96,749.63,1277837,0.721
1187,1187,0.62,57.8242709,4,120,17.9,51,3,4,973.47,1275135,0.381
1188,1188,0.01,708.9556648,98,0,31.2,98,9.66,98,3598.76,1271456,0.539
1189,1189,4.68,43.59522964,0,0,33.6,9,4.17,9,643.95,1267984,0.709
1190,1190,1.11,58.13583343,89,1116,15.5,94,7.82,89,274.23,1267638,0.366
1191,1191,2.55,0.868708478,0,126,17.9,56,5.4,53,39.49,1267512,0
1192,1192,0.1,20.26876572,0,54190,14.6,44,6.23,41,215.85,1265687,0.266
1193,1193,3.06,17.46057369,6,71093,2.5,86,4.6,85,959.37,1262645,0.583
1194,1194,9.29,183.6980778,0,5129,28.7,44,3.23,45,3976.15,1262259,0.633
1195,1195,0.01,917.467628,98,0,32.3,98,4.82,98,9637.27,1258653,0.765
1196,1196,0.3,1.177477677,86,999,21.2,83,4.81,86,12.57,1255917,0.444
1197,1197,0.01,915.1859205,98,0,31.8,98,4.76,98,9291.23,1255882,0.756
1198,1198,2.33,121.879331,82,45,18.4,84,7.56,82,691.32,1252156,0.467
1199,1199,0.01,720.2333929,95,0,3.7,92,8.76,95,3851.52,1248158,0.534
1200,1200,2.83,624.2361828,99,15,3.2,99,4.97,99,7318.13,1247429,0.734
1201,1201,7.92,63.78723633,97,121,18.3,93,7.91,97,563.49,1246842,0.454
1202,1202,2.49,6.6489825,99,12,29.7,99,4.6,99,83.64,1244121,0.728
1203,1203,2.84,6.699418747,0,0,17.4,52,4.94,49,297.75,1243229,0
1204,1204,1.71,27.68971051,0,3761,12.4,59,5.7,6,321.23,1242473,0.412
1205,1205,5.26,168.173753,84,3,62.8,87,6.3,87,1452.28,1242216,0.754
1206,1206,0.49,57.11644801,73,172,17.5,7,6.28,69,439.36,1239196,0.333
1207,1207,3.73,502.3844946,97,3,28.6,98,4.38,97,5695.97,1233996,0.713
1208,1208,8.87,218.1727473,0,15,28.1,44,2.89,45,4116.47,1231122,0.637
1209,1209,2.41,25.25040918,0,0,41.7,82,6.71,82,171.77,1228848,0.553
1210,1210,3.94,479.9234077,97,7,28,97,4.47,97,5116.45,1228254,0.704
1211,1211,5.2,735.7090978,91,0,3.2,85,8.61,91,3934.27,1225258,0.526
1212,1212,0.28,1.08833088,88,6,2.8,87,4.94,88,11.34,1223957,0.435
1213,1213,9.23,22.48177606,0,212183,16.9,31,2.84,29,379.12,1223529,0
1214,1214,1.1,3.885394742,64,92,14.8,79,4.82,64,29.98,1213711,0.388
1215,1215,0.01,28.14578503,77,47,17,76,1.48,77,1153.52,1212814,0.612
1216,1216,4.38,70.15536981,92,0,25.8,93,3.87,92,3792.18,1196287,0.673
1217,1217,1.46,420.1153538,99,3,53.1,99,5.64,99,3371.71,1196136,0.689
1218,1218,5.11,980.2537444,98,23,57.2,98,5.83,98,8767.92,1192378,0.723
1219,1219,0.5,43.57328908,39,194,17.1,43,2.95,39,896.57,1188722,0.36
1220,1220,13.18,7.601092416,0,20,56.6,99,7.11,99,527.85,1187576,0.769
1221,1221,4.6,336.3213326,88,0,25.3,88,3.78,88,3861.32,1186873,0.667
1222,1222,0.01,3.379874844,82,4,16.6,82,1.29,82,117.77,1184366,0.62
1223,1223,9.51,3682.88717,95,1,62.4,99,9.76,99,31997.28,1177841,0.853
1224,1224,0,0,16,1250,24.5,17,,16,1347.31,1175389,0.582
1225,1225,3.71,19.83929597,0,6074,12.2,45,5.6,45,226.48,1167942,0
1226,1226,2.63,238.7369808,0,0,4.4,8,5.25,81,1655.60,1165743,0.539
1227,1227,0.01,11.71090655,98,17,2.1,98,7.69,98,688.88,1165151,0.485
1228,1228,4.87,413.0063027,9,1,28.9,89,8.19,88,2842.44,1158897,0.514
1229,1229,0,46.0744686,0,441,0,44,2.74,39,1151.86,1153971,0.421
1230,1230,0.47,4.982900401,24,165,16.7,32,3.31,24,84.46,1152786,0.343
1231,1231,9.67,3632.243121,95,2,61.8,99,9.41,99,28827.33,1148473,0.855
1232,1232,10.11,713.5297354,97,576,62.3,98,1.42,98,4772.77,1147744,0.884
1233,1233,9.04,212.0859259,96,0,59.2,99,7.46,99,2797.97,1143896,0.85
1234,1234,5.55,43.3664999,92,0,28.5,88,7.5,87,347.49,1138434,0.508
1235,1235,0.34,6.064221202,0,24789,17.9,49,4.98,52,481.29,1134497,0.381
1236,1236,0.5,2.726570602,67,763,15.8,66,0.76,67,114.56,1131523,0.607
1237,1237,13.24,1030.220271,0,0,57.6,99,8.42,99,8396.25,1129552,0.784
1238,1238,0.01,13.40477417,2,13,24,24,3.8,2,192.60,1129424,0.582
1239,1239,10.69,2443.325028,96,0,58.3,99,7.54,99,32233.84,1124835,0.847
1240,1240,0,47.44453,0,525,0,5,2.62,45,1186.11,1117749,0.417
1241,1241,8.02,3192.887363,95,40,64.3,99,9.77,99,25916.29,1114899,0.86
1242,1242,1.29,594.6453102,98,16,59.3,98,7.26,98,4199.47,1114558,0.72
1243,1243,1.39,604.8701316,98,15,6.2,98,7,98,4271.68,1114398,0.722
1244,1244,12.98,24.24947846,7,21,54.4,99,6.13,99,1276.29,997961,0.675
1245,1245,0.38,8.415788935,0,41,13.2,57,1.31,57,467.54,996698,0.484
1246,1246,10.62,158.7087399,88,0,54.3,98,6.83,98,2293.48,993563,0.815
1247,1247,11.27,164.2793407,0,2,63,99,7.74,99,12834.32,992362,0.823
1248,1248,10.88,155.1952076,0,1,63.6,99,7.53,99,13613.61,989382,0.824
1249,1249,0.01,41.25159038,95,0,18.2,95,7.54,95,312.75,989179,0.404
1250,1250,0.29,5.397368532,0,5839,17.5,49,4.63,52,473.45,988452,0.378
1251,1251,5.85,41.30079452,0,0,43,65,6.68,65,668.30,985287,0.466
1252,1252,0,0,0,0,64.8,99,,99,12365.63,984328,0.834
1253,1253,1.19,257.2878697,94,231,48.9,98,5.29,98,2254.93,978571,0.654
1254,1254,6.39,0.661540371,97,6,17.1,97,7.66,97,5.67,978169,0.438
1255,1255,11.68,1128.050886,88,0,53.8,98,6.12,98,16372.29,976966,0.805
1256,1256,12.05,42.33443901,99,2,56.2,99,6.59,99,2378.34,973146,0.703
1257,1257,0.01,9.80407467,8,288,24.1,8,4.86,8,837.96,972916,0.458
1258,1258,7.3,1142.212403,67,26,59,98,11.93,98,5918.20,969611,0.906
1259,1259,0,0,0,0,0,0,0,0,1264.79,967667,0
1260,1260,12.6,364.426052,98,149,57.2,97,6.34,99,3848.22,964924,0.723
1261,1261,6.12,49.09241952,81,0,51.5,86,4.2,82,511.38,963652,0.692
1262,1262,14.22,464.077513,91,1,57.7,9,6.44,95,4735.48,956953,0.739
1263,1263,14.09,434.7985025,98,0,58.7,98,6.9,96,5176.17,956765,0.771
1264,1264,6.05,74.8217488,81,0,5.4,86,4.34,85,4647.31,954353,0.685
1265,1265,1.98,246.5686008,8,0,48,85,5.33,81,5842.86,954332,0.737
1266,1266,0.01,306.1824313,94,0,51.5,97,6.4,94,7891.30,953579,0.752
1267,1267,14.44,8.49409518,96,1,59.3,99,5.55,98,63.39,949583,0.78
1268,1268,6.18,6.995556386,0,0,39.6,61,5.7,6,55.48,949457,0.455
1269,1269,0.34,18.93011259,0,10,18.1,65,3.14,6,386.33,949229,0.325
1270,1270,1.32,67.77565369,65,3255,16,7,6.55,65,354.85,946756,0.411
1271,1271,6.78,7.409771603,97,26,16.5,98,8.49,97,44.85,944742,0.424
1272,1272,9.56,950.8027925,89,0,52.8,97,5.77,97,14672.88,943286,0.798
1273,1273,2.14,275.6514934,93,164,5.6,96,5.54,93,7875.76,941681,0.745
1274,1274,0.18,2.39524067,0,2497,17.7,61,3.45,57,37.19,939848,0.338
1275,1275,0.42,3.979243535,0,15801,14.8,36,5.49,23,292.59,935321,0.284
1276,1276,0.01,38.73170505,96,49,17.1,96,8.21,96,265.29,931971,0.393
1277,1277,6.5,599.0392403,0,13,55.3,98,9.6,98,4385.35,929572,0.89
1278,1278,0,0,84,47,35,84,,84,1862.17,927414,0.47
1279,1279,5.57,38.10904264,0,0,38.5,6,4.41,6,465.31,926344,0.452
1280,1280,0.48,5.649123424,0,0,12.6,38,3.89,54,48.62,923825,0.475
1281,1281,1.98,263.142699,84,0,48.8,91,5.1,87,7189.69,917382,0.741
1282,1282,0,0,99,0,65.6,99,,99,496.99,915932,0.741
1283,1283,6.9,7593.391622,0,1,56.1,98,8.92,98,53324.38,914892,0.895
1284,1284,5.16,182.6162515,82,0,47.2,66,4.28,79,2421.97,912998,0.666
1285,1285,0.38,24.73299655,78,0,34.4,78,1.57,78,174.92,912164,0.467
1286,1286,0,0,97,0,51,97,,97,2326.16,896829,0.623
1287,1287,6.32,293.0196601,79,0,46.1,65,5.53,79,2372.63,896776,0.665
1288,1288,0.53,229.4410095,82,28,33.8,82,9.14,82,1622.64,896688,0.464
1289,1289,1.16,71.01399249,79,1461,22.5,8,4.46,79,793.45,894476,0.448
1290,1290,0.5,6.556583478,0,0,12.3,0,3.75,0,56.42,892531,0.47
1291,1291,0,0,99,0,62.7,99,,99,4921.90,892149,0.734
1292,1292,6.6,3554.546434,0,5,53.4,99,8.86,99,26969.24,889596,0.877
1293,1293,9.73,19099.04506,0,175,56.6,96,11.71,96,84658.89,889346,0.934
1294,1294,2.87,345.3776344,97,0,5.2,97,8.72,97,2242.71,889216,0.618
1295,1295,0.17,2.215986136,0,11294,16.6,47,3.46,46,34.52,888546,0.316
1296,1296,6.2,3689.7273,0,59,52.8,99,8.18,99,29283.55,887219,0.873
1297,1297,12.5,3979.057728,81,0,51.2,82,1.27,83,26351.38,881957,0.847
1298,1298,0.52,217.2125786,81,709,33.2,81,8.95,81,1536.16,881185,0.46
1299,1299,0.01,460.6487805,99,0,61.1,99,4.26,99,4763.69,879715,0.719
1300,1300,1.34,67.73374413,62,4235,15.6,69,6.86,61,341.40,877267,0.401
1301,1301,4.16,31.14187566,96,495,16.1,94,8.82,96,231.19,876693,0.361
1302,1302,0.01,431.4854874,99,0,6.2,99,4.16,99,4546.74,873596,0.714
1303,1303,8.34,1705.678619,0,436,21.3,55,2.31,42,22742.38,868418,0.592
1304,1304,6.66,33.30286123,96,1064,14.5,96,6.34,96,212.66,868346,0.359
1305,1305,0.3,26.87439074,0,24908,14.1,26,6.9,26,197.32,866312,0.3
1306,1306,0.39,20.35974738,87,49,32.7,87,8.71,87,143.99,865937,0.451
1307,1307,10.94,895.8779503,88,1771,61.4,94,11.16,95,4653.91,864565,0.919
1308,1308,3.11,363.5721644,97,0,48.4,97,9.78,97,2178.38,855646,0.614
1309,1309,7.82,1.9659778,88,2738,14.1,85,4.18,88,196.60,853625,0.343
1310,1310,2.31,60.65068446,99,1,58,99,4.26,99,3369.48,851967,0.704
1311,1311,0.44,187.4960097,88,7,32.2,88,8.84,88,1326.00,851146,0.441
1312,1312,4.05,2.030494673,94,305,15.7,96,6.96,94,24.94,848931,0.336
1313,1313,0.85,105.6337264,52,222,45.3,8,6.17,78,2473.86,848455,0.682
1314,1314,12.4,3582.848308,44,0,5.6,83,1.12,84,24489.74,842293,0.837
1315,1315,0.73,81.28883085,49,1238,44.7,79,7.86,75,1578.42,839185,0.675
1316,1316,12.1,7423.228774,86,52,55.2,86,11.17,86,46657.63,836344,0.872
1317,1317,2.09,5.889526221,99,0,56.6,99,3.74,99,478.82,834812,0.698
1318,1318,5.72,0.388253772,0,896,13.7,76,4.38,77,21.57,832946,0.332
1319,1319,6.86,1024.519543,0,5,2.9,54,2.25,41,15761.84,829327,0.587
1320,1320,2.06,52.1241634,99,136,55.9,98,3.84,98,3749.94,827411,0.695
1321,1321,0.49,171.7686449,88,143,31.3,89,8.5,89,1214.77,822934,0.427
1322,1322,2.02,64.39203443,99,0,55.1,97,3.61,96,3658.64,821817,0.699
1323,1323,11.36,8285.264655,87,917,59,95,1.39,96,45699.20,821197,0.903
1324,1324,11.22,7641.270645,88,574,59.5,95,11.4,96,41732.77,819237,0.906
1325,1325,0,0,0,0,0,0,0,0,0.00,818877,0
1326,1326,1.63,43.99452464,99,37,54.2,96,3.61,95,3332.92,818354,0.691
1327,1327,0.01,1.0419164,96,1,39,97,6.75,96,14.21,817789,0.617
1328,1328,0.55,39.33253687,5,4353,43.1,8,4.47,76,763.74,817195,0.651
1329,1329,9.69,15.2357274,94,46,57,94,6.7,93,169.29,817172,0.709
1330,1330,1.76,253.8196705,99,305,53.2,95,3.35,94,2835.97,816628,0.689
1331,1331,1.85,206.071686,99,304,52.2,94,3.48,93,2259.56,815691,0.687
1332,1332,1.93,20.7119129,98,17,51.2,92,3.28,91,238.89,814218,0.683
1333,1333,4.42,0.09987219,42,7003,18.7,77,2.79,79,1.68,813526,0.625
1334,1334,13.2,3557.455507,33,0,5.1,71,1.6,81,24517.27,811566,0.833
1335,1335,2.05,31.25834616,98,0,5.2,91,3.87,9,276.13,811223,0.681
1336,1336,0.01,71.50892145,94,16,38.2,96,6.39,94,954.73,799562,0.613
1337,1337,0,0,94,383,6,95,,95,5237.26,795383,0.775
1338,1338,7.28,827.5979335,0,0,2.5,52,2.13,4,12732.28,792217,0.569
1339,1339,0,0,99,11,24.5,98,,99,2613.65,787386,0.604
1340,1340,1.23,12.70325933,0,298,3.2,71,7.21,71,94.73,783254,0.396
